Year,Region,Technology,value
2050,NO,CoalCHPPlant,0.0
2020,DK,CoalCHPPlant,-0.0
2030,DK,CoalCHPPlant,0.0
2040,DK,CoalCHPPlant,0.0
2050,DK,CoalCHPPlant,0.0
2020,UK,CoalCHPPlant,-0.0
2030,UK,CoalCHPPlant,-0.0
2040,UK,CoalCHPPlant,-0.0
2050,UK,CoalCHPPlant,-0.0
2020,DE,GasCHPPlant,162.512219645468
2030,DE,GasCHPPlant,171.971219645468
2040,DE,GasCHPPlant,126.97121964546801
2050,DE,GasCHPPlant,25.72121964546801
2020,FR,GasCHPPlant,-0.0
2030,FR,GasCHPPlant,-0.0
2040,FR,GasCHPPlant,-0.0
2050,FR,GasCHPPlant,0.0
2020,NO,GasCHPPlant,-0.0
2030,NO,GasCHPPlant,-0.0
2040,NO,GasCHPPlant,0.0
2050,NO,GasCHPPlant,0.0
2020,DK,GasCHPPlant,-0.0
2030,DK,GasCHPPlant,0.0
2040,DK,GasCHPPlant,0.0
2050,DK,GasCHPPlant,0.0
2020,UK,GasCHPPlant,3.8973670439999992
2030,UK,GasCHPPlant,3.8973670439999992
2040,UK,GasCHPPlant,-0.0
2050,UK,GasCHPPlant,-0.0
2020,DE,CoalPowerPlantCC,0.0
2030,DE,CoalPowerPlantCC,0.0
2040,DE,CoalPowerPlantCC,0.0
2050,DE,CoalPowerPlantCC,0.0
2020,FR,CoalPowerPlantCC,0.0
2030,FR,CoalPowerPlantCC,0.0
2040,FR,CoalPowerPlantCC,0.0
2050,FR,CoalPowerPlantCC,0.0
2020,NO,CoalPowerPlantCC,0.0
2030,NO,CoalPowerPlantCC,0.0
2040,NO,CoalPowerPlantCC,0.0
2050,NO,CoalPowerPlantCC,0.0
2020,DK,CoalPowerPlantCC,0.0
2030,DK,CoalPowerPlantCC,0.0
2040,DK,CoalPowerPlantCC,0.0
2050,DK,CoalPowerPlantCC,0.0
2020,UK,CoalPowerPlantCC,0.0
2030,UK,CoalPowerPlantCC,0.0
2040,UK,CoalPowerPlantCC,0.0
2050,UK,CoalPowerPlantCC,0.0
2020,DE,GasPowerPlantCC,0.0
2030,DE,GasPowerPlantCC,0.0
2040,DE,GasPowerPlantCC,0.0
2050,DE,GasPowerPlantCC,0.0
2020,FR,GasPowerPlantCC,-0.0
2030,FR,GasPowerPlantCC,-0.0
2040,FR,GasPowerPlantCC,-0.0
2050,FR,GasPowerPlantCC,-0.0
2020,NO,GasPowerPlantCC,65.23583017480928
2030,NO,GasPowerPlantCC,81.16837998922114
2040,NO,GasPowerPlantCC,145.06746711474312
2050,NO,GasPowerPlantCC,129.87996711474312
2020,DK,GasPowerPlantCC,1.9001333333333328
2030,DK,GasPowerPlantCC,1.9001333333333328
2040,DK,GasPowerPlantCC,1.9001333333333328
2050,DK,GasPowerPlantCC,1.9001333333333328
2020,UK,GasPowerPlantCC,-0.0
2030,UK,GasPowerPlantCC,-0.0
2040,UK,GasPowerPlantCC,0.0
2050,UK,GasPowerPlantCC,0.0
2020,DE,CoalCHPPlantCC,-0.0
2030,DE,CoalCHPPlantCC,-0.0
2040,DE,CoalCHPPlantCC,0.0
2050,DE,CoalCHPPlantCC,0.0
2020,FR,CoalCHPPlantCC,35.66
2030,FR,CoalCHPPlantCC,35.66
2040,FR,CoalCHPPlantCC,31.159999999999997
2050,FR,CoalCHPPlantCC,21.034999999999997
2020,NO,CoalCHPPlantCC,0.0
2030,NO,CoalCHPPlantCC,0.0
2040,NO,CoalCHPPlantCC,0.0
2050,NO,CoalCHPPlantCC,0.0
2020,DK,CoalCHPPlantCC,9.0
2030,DK,CoalCHPPlantCC,9.0
2040,DK,CoalCHPPlantCC,6.75
2050,DK,CoalCHPPlantCC,1.6875
2020,UK,CoalCHPPlantCC,91.605
2030,UK,CoalCHPPlantCC,91.60675
2040,UK,CoalCHPPlantCC,69.10675
2050,UK,CoalCHPPlantCC,18.481750000000005
2020,DE,GasCHPPlantCC,26.667780354532006
2030,DE,GasCHPPlantCC,26.667780354532
2040,DE,GasCHPPlantCC,26.667780354532006
2050,DE,GasCHPPlantCC,26.667780354532006
2020,FR,GasCHPPlantCC,22.732105442
2030,FR,GasCHPPlantCC,31.269000000000005
2040,FR,GasCHPPlantCC,28.569000000000006
2050,FR,GasCHPPlantCC,22.494000000000007
2020,NO,GasCHPPlantCC,10.8
2030,NO,GasCHPPlantCC,11.102
2040,NO,GasCHPPlantCC,18.26865
2050,NO,GasCHPPlantCC,12.193650000000002
2020,DK,GasCHPPlantCC,26.360666666666667
2030,DK,GasCHPPlantCC,34.734
2040,DK,GasCHPPlantCC,36.4707
2050,DK,GasCHPPlantCC,38.016405000000006
2020,UK,GasCHPPlantCC,14.102632956
2030,UK,GasCHPPlantCC,39.931128
2040,UK,GasCHPPlantCC,55.766287500000004
2050,UK,GasCHPPlantCC,45.641287500000004
2020,DE,Power2Gas,24.3
2030,DE,Power2Gas,31.590000000000003
2040,DE,Power2Gas,20.0475
2050,DE,Power2Gas,29.61016162492628
2020,FR,Power2Gas,18.05666666666666
2030,FR,Power2Gas,22.916666666666664
2040,FR,Power2Gas,32.820258515135606
2050,FR,Power2Gas,54.08613336353488
2020,NO,Power2Gas,12.5
2030,NO,Power2Gas,18.125
2040,NO,Power2Gas,45.57291666666667
2050,NO,Power2Gas,37.03291666666668
2020,DK,Power2Gas,8.1
2030,DK,Power2Gas,11.548367065999999
2040,DK,Power2Gas,22.326021196499994
2050,DK,Power2Gas,18.68102119649999
2020,UK,Power2Gas,13.5
2030,UK,Power2Gas,18.701346153999996
2040,UK,Power2Gas,23.4375
2050,UK,Power2Gas,41.69166992358533
2020,DE,H2Car,-0.0
2030,DE,H2Car,0.0
2040,DE,H2Car,0.0
2050,DE,H2Car,0.0
2020,FR,H2Car,-0.0
2030,FR,H2Car,-0.0
2040,FR,H2Car,0.0
2050,FR,H2Car,-0.0
2020,NO,H2Car,0.0
2030,NO,H2Car,0.0
2040,NO,H2Car,0.0
2050,NO,H2Car,0.0
2020,DK,H2Car,0.0
2030,DK,H2Car,0.0
2040,DK,H2Car,0.0
2050,DK,H2Car,0.0
2020,UK,H2Car,-0.0
2030,UK,H2Car,-0.0
2040,UK,H2Car,0.0
2050,UK,H2Car,0.0
2020,DE,BEV,0.0
2030,DE,BEV,1.6451850228330749
2040,DE,BEV,32.39067
2050,DE,BEV,37.2492705
2020,FR,BEV,12.6
2030,FR,BEV,23.471500000000002
2040,FR,BEV,26.992225
2050,FR,BEV,31.04105875
2020,NO,BEV,0.0
2030,NO,BEV,2.713425
2040,NO,BEV,4.453717125000001
2050,NO,BEV,5.121774693750001
2020,DK,BEV,0.05720000000000036
2030,DK,BEV,4.22487
2040,DK,BEV,4.8586005000000005
2050,DK,BEV,5.587390575000001
2020,UK,BEV,17.163
2030,UK,BEV,28.637999999999998
2040,UK,BEV,24.2930025
2050,UK,BEV,27.936952875
2020,DE,LPGCar,24.492
2030,DE,LPGCar,41.367000000000004
2040,DE,LPGCar,16.875
2050,DE,LPGCar,0.0
2020,FR,LPGCar,15.9724512
2030,FR,LPGCar,26.772451200000003
2040,FR,LPGCar,10.8
2050,FR,LPGCar,0.0
2020,NO,LPGCar,3.6
2030,NO,LPGCar,6.300000000000001
2040,NO,LPGCar,2.7
2050,NO,LPGCar,0.0
2020,DK,LPGCar,3.6738000000000004
2030,DK,LPGCar,6.373800000000001
2040,DK,LPGCar,2.7
2050,DK,LPGCar,0.0
2020,UK,LPGCar,11.700000000000001
2030,UK,LPGCar,20.475
2040,UK,LPGCar,8.775
2050,UK,LPGCar,0.0
2020,DE,BiomassGenerator,19.40043761403504
2030,DE,BiomassGenerator,20.0
2040,DE,BiomassGenerator,20.0
2050,DE,BiomassGenerator,25.0
2020,FR,BiomassGenerator,10.0
2030,FR,BiomassGenerator,10.0
2040,FR,BiomassGenerator,10.0
2050,FR,BiomassGenerator,15.0
2020,NO,BiomassGenerator,5.0
2030,NO,BiomassGenerator,5.0
2040,NO,BiomassGenerator,5.0
2050,NO,BiomassGenerator,10.0
2020,DK,BiomassGenerator,5.0
2030,DK,BiomassGenerator,5.0
2040,DK,BiomassGenerator,5.0
2050,DK,BiomassGenerator,10.0
2020,UK,BiomassGenerator,10.0
2030,UK,BiomassGenerator,10.0
2040,UK,BiomassGenerator,10.0
2050,UK,BiomassGenerator,10.0
2020,DE,BECCS,9.700218807017547
2030,DE,BECCS,10.0
2040,DE,BECCS,10.0
2050,DE,BECCS,12.5
2020,FR,BECCS,5.0
2030,FR,BECCS,5.0
2040,FR,BECCS,5.0
2050,FR,BECCS,7.5
2020,NO,BECCS,2.5
2030,NO,BECCS,2.5
2040,NO,BECCS,2.5
2050,NO,BECCS,5.0
2020,DK,BECCS,2.5
2030,DK,BECCS,2.5
2040,DK,BECCS,2.5
2050,DK,BECCS,5.0
2020,UK,BECCS,5.0
2030,UK,BECCS,5.0
2040,UK,BECCS,5.0
2050,UK,BECCS,5.0
2020,DE,WindOnshore,65.0
2030,DE,WindOnshore,82.0
2040,DE,WindOnshore,99.0
2050,DE,WindOnshore,130.0
2020,FR,WindOnshore,84.0
2030,FR,WindOnshore,106.0
2040,FR,WindOnshore,140.0
2050,FR,WindOnshore,180.0
2020,NO,WindOnshore,24.225
2030,NO,WindOnshore,33.0
2040,NO,WindOnshore,39.0
2050,NO,WindOnshore,46.0
2020,DK,WindOnshore,35.8375
2030,DK,WindOnshore,49.0
2040,DK,WindOnshore,59.0
2050,DK,WindOnshore,70.0
2020,UK,WindOnshore,86.0
2030,UK,WindOnshore,113.0
2040,UK,WindOnshore,151.0
2050,UK,WindOnshore,210.0
2020,DE,ElectricHeater,0.0
2030,DE,ElectricHeater,9.147599999999999
2040,DE,ElectricHeater,80.49132
2050,DE,ElectricHeater,120.9810735
2020,FR,ElectricHeater,-0.0
2030,FR,ElectricHeater,20.8404
2040,FR,ElectricHeater,20.8404
2050,FR,ElectricHeater,24.7685445
2020,NO,ElectricHeater,0.0
2030,NO,ElectricHeater,0.0
2040,NO,ElectricHeater,0.0
2050,NO,ElectricHeater,5.075028
2020,DK,ElectricHeater,-0.0
2030,DK,ElectricHeater,-0.0
2040,DK,ElectricHeater,-0.0
2050,DK,ElectricHeater,20.142675000000004
2020,UK,ElectricHeater,0.0
2030,UK,ElectricHeater,29.618623199999995
2040,UK,ElectricHeater,36.061849083636396
2050,UK,ElectricHeater,63.62654287499999
2020,DE,WindOffshore,13.0
2030,DE,WindOffshore,21.0
2040,DE,WindOffshore,32.0
2050,DE,WindOffshore,45.0
2020,FR,WindOffshore,6.0
2030,FR,WindOffshore,11.0
2040,FR,WindOffshore,25.0
2050,FR,WindOffshore,24.0
2020,NO,WindOffshore,-0.0
2030,NO,WindOffshore,5.0
2040,NO,WindOffshore,8.0
2050,NO,WindOffshore,30.0
2020,DK,WindOffshore,-0.0
2030,DK,WindOffshore,7.0
2040,DK,WindOffshore,12.0
2050,DK,WindOffshore,30.0
2020,UK,WindOffshore,4.0
2030,UK,WindOffshore,7.0
2040,UK,WindOffshore,20.0
2050,UK,WindOffshore,30.0
