Year,Region,Technology,value
2030,DE,CoalPowerPlant,0.0
2040,DE,CoalPowerPlant,0.0
2050,DE,CoalPowerPlant,0.0
2020,FR,CoalPowerPlant,-0.0
2030,FR,CoalPowerPlant,0.0
2040,FR,CoalPowerPlant,0.0
2050,FR,CoalPowerPlant,0.0
2020,NO,CoalPowerPlant,-0.0
2030,NO,CoalPowerPlant,0.0
2040,NO,CoalPowerPlant,0.0
2050,NO,CoalPowerPlant,0.0
2020,DK,CoalPowerPlant,-0.0
2030,DK,CoalPowerPlant,0.0
2040,DK,CoalPowerPlant,0.0
2050,DK,CoalPowerPlant,0.0
2020,UK,CoalPowerPlant,-0.0
2030,UK,CoalPowerPlant,0.0
2040,UK,CoalPowerPlant,0.0
2050,UK,CoalPowerPlant,0.0
2020,DE,GasPowerPlant,-0.0
2030,DE,GasPowerPlant,0.0
2040,DE,GasPowerPlant,0.0
2050,DE,GasPowerPlant,0.0
2020,FR,GasPowerPlant,0.0
2030,FR,GasPowerPlant,0.0
2040,FR,GasPowerPlant,0.0
2050,FR,GasPowerPlant,0.0
2020,NO,GasPowerPlant,0.0
2030,NO,GasPowerPlant,0.0
2040,NO,GasPowerPlant,0.0
2050,NO,GasPowerPlant,0.0
2020,DK,GasPowerPlant,-0.0
2030,DK,GasPowerPlant,0.0
2040,DK,GasPowerPlant,0.0
2050,DK,GasPowerPlant,0.0
2020,UK,GasPowerPlant,0.0
2030,UK,GasPowerPlant,0.0
2040,UK,GasPowerPlant,0.0
2050,UK,GasPowerPlant,0.0
2020,DE,CoalCHPPlant,-0.0
2030,DE,CoalCHPPlant,0.0
2040,DE,CoalCHPPlant,0.0
2050,DE,CoalCHPPlant,0.0
2020,FR,CoalCHPPlant,0.0
2030,FR,CoalCHPPlant,-0.0
2040,FR,CoalCHPPlant,0.0
2050,FR,CoalCHPPlant,0.0
2020,NO,CoalCHPPlant,-0.0
2030,NO,CoalCHPPlant,0.0
2040,NO,CoalCHPPlant,0.0
2050,NO,CoalCHPPlant,0.0
2020,DK,CoalCHPPlant,0.0
2030,DK,CoalCHPPlant,0.0
2040,DK,CoalCHPPlant,0.0
2050,DK,CoalCHPPlant,0.0
2020,UK,CoalCHPPlant,0.0
2030,UK,CoalCHPPlant,-0.0
2040,UK,CoalCHPPlant,0.0
2050,UK,CoalCHPPlant,0.0
2020,DE,GasCHPPlant,0.0
2030,DE,GasCHPPlant,9.458999999999932
2040,DE,GasCHPPlant,54.931950000000086
2050,DE,GasCHPPlant,0.0
2020,FR,GasCHPPlant,0.0
2030,FR,GasCHPPlant,0.0
2040,FR,GasCHPPlant,-0.0
2050,FR,GasCHPPlant,0.0
2020,NO,GasCHPPlant,0.0
2030,NO,GasCHPPlant,0.0
2040,NO,GasCHPPlant,0.0
2050,NO,GasCHPPlant,0.0
2020,DK,GasCHPPlant,0.0
2030,DK,GasCHPPlant,0.0
2040,DK,GasCHPPlant,-0.0
2050,DK,GasCHPPlant,0.0
2020,UK,GasCHPPlant,0.0
2030,UK,GasCHPPlant,0.0
2040,UK,GasCHPPlant,0.0
2050,UK,GasCHPPlant,0.0
2020,DE,CoalPowerPlantCC,-0.0
2030,DE,CoalPowerPlantCC,0.0
2040,DE,CoalPowerPlantCC,0.0
2050,DE,CoalPowerPlantCC,0.0
2020,FR,CoalPowerPlantCC,-0.0
2030,FR,CoalPowerPlantCC,0.0
2040,FR,CoalPowerPlantCC,0.0
2050,FR,CoalPowerPlantCC,0.0
2020,NO,CoalPowerPlantCC,-0.0
2030,NO,CoalPowerPlantCC,0.0
2040,NO,CoalPowerPlantCC,0.0
2050,NO,CoalPowerPlantCC,0.0
2020,DK,CoalPowerPlantCC,-0.0
2030,DK,CoalPowerPlantCC,0.0
2040,DK,CoalPowerPlantCC,0.0
2050,DK,CoalPowerPlantCC,0.0
2020,UK,CoalPowerPlantCC,-0.0
2030,UK,CoalPowerPlantCC,0.0
2040,UK,CoalPowerPlantCC,0.0
2050,UK,CoalPowerPlantCC,0.0
2020,DE,GasPowerPlantCC,-0.0
2030,DE,GasPowerPlantCC,0.0
2040,DE,GasPowerPlantCC,0.0
2050,DE,GasPowerPlantCC,0.0
2020,FR,GasPowerPlantCC,0.0
2030,FR,GasPowerPlantCC,0.0
2040,FR,GasPowerPlantCC,0.0
2050,FR,GasPowerPlantCC,0.0
2020,NO,GasPowerPlantCC,16.016942909455352
2030,NO,GasPowerPlantCC,0.0
2040,NO,GasPowerPlantCC,22.68033893026429
2050,NO,GasPowerPlantCC,0.0
2020,DK,GasPowerPlantCC,-0.0
2030,DK,GasPowerPlantCC,0.0
2040,DK,GasPowerPlantCC,-0.0
2050,DK,GasPowerPlantCC,0.0
2020,UK,GasPowerPlantCC,0.0
2030,UK,GasPowerPlantCC,0.0
2040,UK,GasPowerPlantCC,0.0
2050,UK,GasPowerPlantCC,0.0
2020,DE,CoalCHPPlantCC,-0.0
2030,DE,CoalCHPPlantCC,0.0
2040,DE,CoalCHPPlantCC,0.0
2050,DE,CoalCHPPlantCC,0.0
2020,FR,CoalCHPPlantCC,17.659999999999997
2030,FR,CoalCHPPlantCC,0.0
2040,FR,CoalCHPPlantCC,0.0
2050,FR,CoalCHPPlantCC,0.0
2020,NO,CoalCHPPlantCC,-0.0
2030,NO,CoalCHPPlantCC,0.0
2040,NO,CoalCHPPlantCC,0.0
2050,NO,CoalCHPPlantCC,0.0
2020,DK,CoalCHPPlantCC,0.09533333333333083
2030,DK,CoalCHPPlantCC,0.0
2040,DK,CoalCHPPlantCC,0.0
2050,DK,CoalCHPPlantCC,0.0
2020,UK,CoalCHPPlantCC,1.605000000000004
2030,UK,CoalCHPPlantCC,0.0
2040,UK,CoalCHPPlantCC,0.0
2050,UK,CoalCHPPlantCC,0.0
2020,DE,GasCHPPlantCC,9.180000000000021
2030,DE,GasCHPPlantCC,0.0
2040,DE,GasCHPPlantCC,0.0
2050,DE,GasCHPPlantCC,0.0
2020,FR,GasCHPPlantCC,0.4833333333333325
2030,FR,GasCHPPlantCC,8.716666666666667
2040,FR,GasCHPPlantCC,19.170699999999997
2050,FR,GasCHPPlantCC,2.596612500000006
2020,NO,GasCHPPlantCC,0.0
2030,NO,GasCHPPlantCC,0.3019999999999996
2040,NO,GasCHPPlantCC,5.682128548532404
2050,NO,GasCHPPlantCC,0.0
2020,DK,GasCHPPlantCC,3.860666666666667
2030,DK,GasCHPPlantCC,8.373333333333335
2040,DK,GasCHPPlantCC,9.856151250000003
2050,DK,GasCHPPlantCC,6.984393749999995
2020,UK,GasCHPPlantCC,0.0
2030,UK,GasCHPPlantCC,12.295675985799999
2040,UK,GasCHPPlantCC,18.805961514200003
2050,UK,GasCHPPlantCC,22.489700327325
2020,DE,Power2Gas,4.977195911500001
2030,DE,Power2Gas,0.9328040884999957
2040,DE,Power2Gas,21.48759909638597
2050,DE,Power2Gas,0.0
2020,FR,Power2Gas,2.1333333333333364
2030,FR,Power2Gas,0.2711990456666591
2040,FR,Power2Gas,20.223034577232404
2050,FR,Power2Gas,28.293784914871832
2020,NO,Power2Gas,1.966666666666665
2030,NO,Power2Gas,0.0
2040,NO,Power2Gas,13.581823749565789
2050,NO,Power2Gas,0.0
2020,DK,Power2Gas,0.0
2030,DK,Power2Gas,1.828102667833333
2040,DK,Power2Gas,16.328951281301947
2050,DK,Power2Gas,0.0
2020,UK,Power2Gas,0.0
2030,UK,Power2Gas,1.277644656512667
2040,UK,Power2Gas,19.087535361439528
2050,UK,Power2Gas,10.708901082386383
2020,DE,H2Car,-0.0
2030,DE,H2Car,-0.0
2040,DE,H2Car,0.0
2050,DE,H2Car,0.0
2020,FR,H2Car,-0.0
2030,FR,H2Car,0.0
2040,FR,H2Car,0.0
2050,FR,H2Car,0.0
2020,NO,H2Car,-0.0
2030,NO,H2Car,0.0
2040,NO,H2Car,0.0
2050,NO,H2Car,0.0
2020,DK,H2Car,-0.0
2030,DK,H2Car,0.0
2040,DK,H2Car,0.0
2050,DK,H2Car,0.0
2020,UK,H2Car,-0.0
2030,UK,H2Car,0.0
2040,UK,H2Car,0.0
2050,UK,H2Car,0.0
2020,DE,BEV,-0.0
2030,DE,BEV,0.0
2040,DE,BEV,-0.0
2050,DE,BEV,37.2492705
2020,FR,BEV,0.0
2030,FR,BEV,0.0
2040,FR,BEV,12.817225
2050,FR,BEV,13.49883375
2020,NO,BEV,-0.0
2030,NO,BEV,0.0
2040,NO,BEV,0.0
2050,NO,BEV,5.121774693750001
2020,DK,BEV,-0.0
2030,DK,BEV,0.0
2040,DK,BEV,0.0
2050,DK,BEV,5.587390575000001
2020,UK,BEV,0.2500217454545446
2030,UK,BEV,0.0
2040,UK,BEV,7.0805025000000015
2050,UK,BEV,15.118950374999997
2020,DE,LPGCar,1.9920000000000009
2030,DE,LPGCar,0.0
2040,DE,LPGCar,15.51567
2050,DE,LPGCar,0.0
2020,FR,LPGCar,0.0
2030,FR,LPGCar,0.0
2040,FR,LPGCar,6.274176722019
2050,FR,LPGCar,0.0
2020,NO,LPGCar,0.0
2030,NO,LPGCar,0.0
2040,NO,LPGCar,1.7537171250000005
2050,NO,LPGCar,0.0
2020,DK,LPGCar,0.07380000000000031
2030,DK,LPGCar,0.0
2040,DK,LPGCar,2.1586005000000004
2050,DK,LPGCar,0.0
2020,UK,LPGCar,0.0
2030,UK,LPGCar,0.0
2040,UK,LPGCar,4.27014
2050,UK,LPGCar,0.0
2020,DE,BiomassGenerator,0.0
2030,DE,BiomassGenerator,2.0
2040,DE,BiomassGenerator,4.5
2050,DE,BiomassGenerator,11.75
2020,FR,BiomassGenerator,1.0
2030,FR,BiomassGenerator,0.0
2040,FR,BiomassGenerator,2.25
2050,FR,BiomassGenerator,8.375
2020,NO,BiomassGenerator,0.5
2030,NO,BiomassGenerator,0.0
2040,NO,BiomassGenerator,1.125
2050,NO,BiomassGenerator,6.6875
2020,DK,BiomassGenerator,0.5
2030,DK,BiomassGenerator,0.0
2040,DK,BiomassGenerator,1.125
2050,DK,BiomassGenerator,6.6875
2020,UK,BiomassGenerator,1.0
2030,UK,BiomassGenerator,0.0
2040,UK,BiomassGenerator,2.25
2050,UK,BiomassGenerator,3.375
2020,DE,BECCS,-0.0
2030,DE,BECCS,10.0
2040,DE,BECCS,-0.0
2050,DE,BECCS,2.5
2020,FR,BECCS,5.0
2030,FR,BECCS,0.0
2040,FR,BECCS,-0.0
2050,FR,BECCS,2.5
2020,NO,BECCS,2.5
2030,NO,BECCS,-0.0
2040,NO,BECCS,0.0
2050,NO,BECCS,2.5
2020,DK,BECCS,2.5
2030,DK,BECCS,0.0
2040,DK,BECCS,0.0
2050,DK,BECCS,2.5
2020,UK,BECCS,5.0
2030,UK,BECCS,0.0
2040,UK,BECCS,0.0
2050,UK,BECCS,0.0
2020,DE,WindOnshore,29.0
2030,DE,WindOnshore,3.5
2040,DE,WindOnshore,39.5
2050,DE,WindOnshore,73.5
2020,FR,WindOnshore,30.0
2030,FR,WindOnshore,1.75
2040,FR,WindOnshore,67.75
2050,FR,WindOnshore,90.25
2020,NO,WindOnshore,0.8250000000000011
2030,NO,WindOnshore,0.0
2040,NO,WindOnshore,20.625
2050,NO,WindOnshore,16.6
2020,DK,WindOnshore,0.7374999999999972
2030,DK,WindOnshore,0.0
2040,DK,WindOnshore,31.9375
2050,DK,WindOnshore,24.9
2020,UK,WindOnshore,14.0
2030,UK,WindOnshore,0.0
2040,UK,WindOnshore,83.0
2050,UK,WindOnshore,100.0
2020,DE,ElectricHeater,-0.0
2030,DE,ElectricHeater,0.0
2040,DE,ElectricHeater,0.0
2050,DE,ElectricHeater,84.515886
2020,FR,ElectricHeater,-0.0
2030,FR,ElectricHeater,-0.0
2040,FR,ElectricHeater,8.188113250100406
2050,FR,ElectricHeater,14.788427749899595
2020,NO,ElectricHeater,-0.0
2030,NO,ElectricHeater,0.0
2040,NO,ElectricHeater,0.0
2050,NO,ElectricHeater,6.9596415
2020,DK,ElectricHeater,-0.0
2030,DK,ElectricHeater,0.0
2040,DK,ElectricHeater,-0.0
2050,DK,ElectricHeater,21.587391
2020,UK,ElectricHeater,-0.0
2030,UK,ElectricHeater,1.278824019486073
2040,UK,ElectricHeater,43.914974180329814
2050,UK,ElectricHeater,17.840051324729544
2020,DE,WindOffshore,4.0
2030,DE,WindOffshore,6.3125
2040,DE,WindOffshore,14.9375
2050,DE,WindOffshore,16.375
2020,FR,WindOffshore,0.5999999999999996
2030,FR,WindOffshore,3.9875000000000007
2040,FR,WindOffshore,16.3625
2050,FR,WindOffshore,1.0249999999999986
2020,NO,WindOffshore,0.0
2030,NO,WindOffshore,5.0
2040,NO,WindOffshore,3.0
2050,NO,WindOffshore,22.0
2020,DK,WindOffshore,0.0
2030,DK,WindOffshore,7.0
2040,DK,WindOffshore,5.0
2050,DK,WindOffshore,18.0
2020,UK,WindOffshore,0.40000000000000013
2030,UK,WindOffshore,2.325
2040,UK,WindOffshore,14.575
2050,UK,WindOffshore,11.350000000000001
